click	market_price	weekday	hour	siteid	slot_w	slot_h	advertiser	pctr
0	213.0	3	0	5FK-TvMvMNSvFma4JKn	300	250	3358	0.5139393611693032
0	31.0	3	0	trqRTuxoGIl7wOj	950	90	3358	0.3434945867711751
0	78.0	3	0	trqRTvqEQxscFsf4JKn	950	90	3358	0.4681070453744989
0	12.0	3	0	3SKoteC0XTFUwgk4JKTI	300	250	3358	0.515689248493401
0	225.0	3	0	lsxSl559Xql7FmMs	950	90	3358	0.39691197748124574
0	120.0	3	0	DFpETu9vXIFYJsB4JKTI	728	90	3358	0.5227379132723142
0	241.0	3	0	trqRTvpoXQ1mjM1oaF9rqxMzmw	300	250	3358	0.22907121661633448
0	157.0	3	0	trqRTuMvjTN7X9KbuKz	160	600	3358	0.13962835290564857
0	79.0	3	0	tKFJeun0BouoXOl4JKTI	728	90	3358	0.4882760624365472
0	17.0	3	0	eSMJl65odN5vJMb4JKTI	728	90	3358	0.4257650179650901
0	166.0	3	0	trqRTuMvjTN7X9KbuKz	728	90	3358	0.3706083590131537
0	104.0	3	0	DFpETuxoGQdcFNKbuKz	336	280	3358	0.029540343804415232
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	102.0	3	0	DFpETuxoGQdcFNKbuKz	336	280	3358	0.029540343804415232
0	67.0	3	0	trqRTudNB9qo1m58uG	950	90	3358	0.3305352163318636
0	76.0	3	0	trqRTJkrGIuyFqKbuKz	160	600	3358	0.34673684865716353
0	23.0	3	0	trqRTuqEQIq8wOl4JKTI	336	280	3358	0.471996585489827
0	11.0	3	0	UNKNOWN_SITE	336	280	3358	0.9605134068427481
0	132.0	3	0	5Dj-luN8jTL7FmMs	300	250	3358	0.5152317730357158
0	236.0	3	0	trqRTu1IOeLy1m58uG	300	250	3358	0.4721803232585528
0	182.0	3	0	trqRTuMvjTN7X9KbuKz	728	90	3358	0.3706083590131537
0	60.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	168.0	3	0	5FpgTuFygZl7gspy	200	200	3358	0.6015861655039111
0	104.0	3	0	trqRTJl4PyCy1m58uG	300	250	3358	0.34610952855016497
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	45.0	3	0	5OC-q5uvgN171m58uG	336	280	3358	0.2776951691736065
0	5.0	3	0	trqRTJpmjZL7gspy	336	280	3358	0.4719204255517043
0	153.0	3	0	trqRTuNEB9q0jqKbu-	160	600	3358	0.2075417773473578
0	5.0	3	0	lAFYTv1cQoq81m58uG	300	250	3358	0.5180554395228398
0	95.0	3	0	UNKNOWN_SITE	160	600	3358	0.8913297312335571
0	120.0	3	0	trqRTummPvas1m58uG	300	250	3358	0.25567073516128475
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	110.0	3	0	eSKot19-gNb7gspy5SqW	300	250	3358	0.22524575080797082
0	107.0	3	0	trqRTuMyQqNswMz4JKTI	300	250	3358	0.1830581818767936
0	83.0	3	0	UNKNOWN_SITE	300	250	3358	0.9668969640322471
0	22.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	67.0	3	0	DFF4TuMvjTN7X9KbuKz	300	250	3358	0.4249042197930652
0	165.0	3	0	UNKNOWN_SITE	336	280	3358	0.9605134068427481
0	107.0	3	0	trqRTvFoMZl7gspy	300	250	3358	0.3209917906018758
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	45.0	3	0	trqRTuxJMNFvjdMWwMpENpn	728	90	3358	0.5225318432638278
0	225.0	3	0	trqRTuTmG9Rs1m58uG	950	90	3358	0.41123036579815403
0	126.0	3	0	DF9blS9RM9KhwgB4JKTI	300	250	3358	0.5125022642285544
0	6.0	3	0	tKFJeunrdNmsXMqs5SqfNX	200	200	3358	0.6019705770051844
0	108.0	3	0	trqRTumvjQq7amNoumpENpn	250	250	3358	0.5334750961053878
0	60.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	119.0	3	0	DFpETJn8Penx1m54	728	90	3358	0.4641733552351561
0	208.0	3	0	trqRTJubX5scFsf	300	250	3358	0.738826158628065
0	236.0	3	0	2h5wl5SvdNmRaqKbu-	300	250	3358	0.4192139082138088
0	208.0	3	0	trqRTJubX5scFsf	300	250	3358	0.738826158628065
0	182.0	3	0	trqRTuMvjTN7X9KbuKz	728	90	3358	0.3706083590131537
0	95.0	3	0	trqRTvdbjq17DqKbuKz	336	280	3358	0.4688019785936894
0	248.0	3	0	trqRTuMvjTN7X9KbuKz	300	250	3358	0.36625672486942573
0	95.0	3	0	trqRTvprBNNv1m58uG	300	250	3358	0.4688159196412828
0	88.0	3	0	DFpETuxoGQdcFNKbuKz	336	280	3358	0.029540343804415232
0	69.0	3	0	trqRTummPvas1m58uG	300	250	3358	0.25567073516128475
0	119.0	3	0	trqRTJkrXTq8wTK4wJB	300	250	3358	0.5633216077388559
0	267.0	3	0	trqRTvpoXQ1mjM1oaF9rqxMzmw	300	250	3358	0.22907121661633448
0	74.0	3	0	DFF4V19RQqsNgMb4uSFK	950	90	3358	0.017149057919155563
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	123.0	3	0	trqRTuTJBqSo1m58uG	300	250	3358	0.5128184543336156
0	31.0	3	0	trqRTuToMTNUjM9r5rMi	950	90	3358	0.24671087001878814
0	142.0	3	0	31xSTuqvMNFRFmB4JKTI	950	90	3358	0.3722504057647226
0	23.0	3	0	3KxwTv1cQoq81m58uG	300	250	3358	0.5152488603532316
0	74.0	3	0	trqRTuMyQqNswMz4JKTI	300	250	3358	0.1830581818767936
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	5.0	3	0	tS9RTv1cQoq81m58uG	160	600	3358	0.2310044795155229
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	74.0	3	0	DFF4V19RQqsNgMb4uSFK	950	90	3358	0.017149057919155563
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	225.0	3	0	trqRTukSPejI1m54	950	90	3358	0.41671208566849266
0	82.0	3	0	trqRTudNMoux1m58uMpEN0	728	90	3358	0.5202330180512693
0	166.0	3	0	trqRTJn7OTT8j9KbuKz	300	250	3358	0.3829060527660881
0	97.0	3	0	k1xjTv1cQoq81m58uG	336	280	3358	0.7378093107892917
0	83.0	3	0	trqRTvpWM9so1m5b	300	250	3358	0.42972692083563696
0	208.0	3	0	trqRTJubX5scFsf	300	250	3358	0.738826158628065
0	92.0	3	0	trqRTuMvjTN7X9KbuKz	300	250	3358	0.36625672486942573
0	171.0	3	0	trqRTvd9Q9sf1mKYUV	300	250	3358	0.5084374507675986
0	225.0	3	0	3STRTv1JMNFNFhB4JKTI	950	90	3358	0.4358362623358924
0	8.0	3	0	31xSTu1Jgqc7gspy	728	90	3358	0.4499862550036485
0	85.0	3	0	trqRTuFJBT283oB4JKTI	728	90	3358	0.49690745718347545
0	127.0	3	0	kFF-e580MTNogmmouspENpn	300	250	3358	0.518078547542864
0	81.0	3	0	5F97t5E0BTK7XhNrUMpENpn	160	600	3358	0.15942010362696515
0	68.0	3	0	trqRTvpWM9so1m5b	300	250	3358	0.42972692083563696
0	83.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	71.0	3	0	3r1gleFyMuscFsf	300	250	3358	0.4388976599460193
0	67.0	3	0	trqRTudNB9qo1m58uG	950	90	3358	0.3305352163318636
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	150.0	3	0	trqRTvuRMqc7gsk	950	90	3358	0.5941378448820145
0	63.0	3	0	trqRTJn7O95I1mKYUV	250	250	3358	0.48181516104551675
0	124.0	3	0	51FNle1Jgoc7gsNruSLWvpdh	300	250	3358	0.5123056497267194
0	88.0	3	0	trsETu1EQ9q41Yu9vspEN0	728	90	3358	0.49449653193238946
0	62.0	3	0	DFpETuxoGQdcFNKbuKz	336	280	3358	0.029540343804415232
0	101.0	3	0	trqRTJl9gZL7gspy	728	90	3358	0.519158186512595
0	13.0	3	0	kKdgtK9wQqNEXqKbuKz	120	600	3358	0.24088907018465525
0	200.0	3	0	tKK-tydNQqf7FdmYJSSYNKTRmT2	300	250	3358	0.5180534889594548
0	241.0	3	0	trqRTvdNXqT7Xhq_5Spr-P	300	250	3358	0.6542572724104213
0	165.0	3	0	trqRTv19XTdUJ9KbuKz	160	600	3358	0.22183335836078552
0	236.0	3	0	5dxSTuxYLelf1m58uG	300	250	3358	0.4823535494261669
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	87.0	3	0	UNKNOWN_SITE	300	250	3358	0.9668969640322471
0	31.0	3	0	trqRTuxoGIl7wOj	950	90	3358	0.3434945867711751
0	87.0	3	0	lDMjq65wdN1c	250	250	3358	0.5365559365106511
0	55.0	3	0	trqRTuMJM9xRwMsr5SqfNX	160	600	3358	0.23020666050424854
0	225.0	3	0	trqRTJd-j5scFsf	300	250	3358	0.2918656490213465
0	85.0	3	0	trqRTuMJM9xRwMsr5SqfNX	728	90	3358	0.5203955962518018
0	218.0	3	0	trqRTvpogNlyDok4uSFK	300	250	3358	0.41684487475343607
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	120.0	3	0	trqRTummPvas1m58uG	300	250	3358	0.25567073516128475
0	249.0	3	0	eSMJl65odN5vJMb4JKTI	728	90	3358	0.4257650179650901
0	225.0	3	0	lJMjZJCxP6L41m1xuKNEc5x_oud8SdC	950	90	3358	0.4370483376229206
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	60.0	3	0	Dr1NG657G5sbFga4JKn	300	250	3358	0.5140145084381148
0	13.0	3	0	tKFJeun0BouoXOl4JKTI	200	200	3358	0.5747053427461155
0	22.0	3	0	5FpgTuFygZl7gspy	200	200	3358	0.6015861655039111
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	61.0	3	0	5OC-q5uvgN171m58uG	336	280	3358	0.2776951691736065
0	67.0	3	0	5F97t5E0BTK7XhNrUMpENpn	160	600	3358	0.15942010362696515
0	142.0	3	0	k1Sgtx5RdousJhb4uSFK	728	90	3358	0.2941231517561978
0	64.0	3	0	5F97t5E0BTK7XhNrUMpENpn	160	600	3358	0.15942010362696515
0	79.0	3	0	UNKNOWN_SITE	300	250	3358	0.9668969640322471
0	61.0	3	0	trqRTuN-XIuc1mKYUV	728	90	3358	0.4389238580752524
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	161.0	3	0	trqRTvFRLec7gspy	950	90	3358	0.981012808120739
0	86.0	3	0	trqRTJd-j5scFsf	300	250	3358	0.2918656490213465
0	5.0	3	0	DFpETud0OenWkqK8vSc	300	250	3358	0.5176166047754516
0	117.0	3	0	trqRTvFoMNmIFY5SaMpENpn	336	280	3358	0.1943459291904769
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	227.0	3	0	trqRTuTwGINh1mKYUV	728	90	3358	0.48110037309340353
0	117.0	3	0	trqRTvMJgIl7gsz	300	250	3358	0.3392360364338154
0	112.0	3	0	trqRTud7jQ19gM9WJFMyNKTRm7	300	250	3358	0.4973499751200407
0	130.0	3	0	tS1vtup0GxsNaYuzUspENpn	300	250	3358	0.45520917711638526
0	97.0	3	0	kAFxl19wMTKbgsNruSLWvpdh	950	90	3358	0.4374263209947139
0	34.0	3	0	eKMbGpf0BZqxwqKbuKz	200	200	3358	0.5998445117862524
0	83.0	3	0	3FKElpuEMusNggdr5SqfNX	728	90	3358	0.5132773639745983
0	83.0	3	0	trqRTu5wBqFoggL4JKTI	728	90	3358	0.5220218982373116
0	189.0	3	0	trqRTvdNGqshjMKzJFpRbyuzM9FnSU	728	90	3358	0.5225906051678318
0	60.0	3	0	UNKNOWN_SITE	728	90	3358	0.9674903513631161
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	147.0	3	0	UNKNOWN_SITE	160	600	3358	0.8913297312335571
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	70.0	3	0	DSK0t557dqq7Xs9rvKbWbu97EojiYd56	336	280	3358	0.4723561838289885
0	28.0	3	0	3J2-tv50g9uYFsz4JKTI	250	250	3358	0.5272222337480404
0	69.0	3	0	UNKNOWN_SITE	728	90	3358	0.9674903513631161
0	69.0	3	0	DFpETuFygZl7gspy	250	250	3358	0.5109659953499861
0	124.0	3	0	trqRTum4MIB7gspy	336	280	3358	0.45574865934005454
0	5.0	3	0	5KKFB19cMQj7gsz	728	90	3358	0.5184579385898295
0	117.0	3	0	trqRTvMJgIl7gsz	300	250	3358	0.3392360364338154
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	190.0	3	0	trqRTJkIXTz7gspy	160	600	3358	0.214508268069162
0	114.0	3	0	trqRTvKSXTd_1m58uG	336	280	3358	0.47221985543144057
0	225.0	3	0	trqRTvuNQI1bg9KbuKz	300	250	3358	0.44728078253323894
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	28.0	3	0	3J2-tv50g9uYFsz4JKTI	250	250	3358	0.5272222337480404
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	132.0	3	0	trqRTuMvjTN7X9KbuKz	728	90	3358	0.3706083590131537
0	159.0	3	0	trqRTudNQq1mgM1o5SqfNX	300	250	3358	0.5148569219686016
0	166.0	3	0	trqRTvqEQxscFsf4JKn	300	250	3358	0.5489060688203989
0	17.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	5.0	3	0	trqRTvKaXTKfgg24JKTI	200	200	3358	0.5758117865687017
0	63.0	3	0	trqRTJn7O95I1mKYUV	250	250	3358	0.48181516104551675
0	247.0	3	0	trqRTu1yg9uo1mKYUV	950	90	3358	0.641505210278154
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	18.0	3	0	trqRTuN-XIuc1mKYUV	200	200	3358	0.5255898473217627
0	218.0	3	0	6OkxTuuxOeBs1m58uG	300	250	3358	0.3466021969462417
0	105.0	3	0	trqRTud7jQ19gM9WJFMyNKTRm7	300	250	3358	0.4973499751200407
0	88.0	3	0	DFpETud7Gq5Ywd5ovSBWvpdhM9Fi	300	250	3358	0.5180606255691627
0	255.0	3	0	trqRTuxoMTMIFYk4JKTI	300	250	3358	0.25288225801378417
0	194.0	3	0	trqRTvuaX9C7gspy	300	250	3358	0.5029667279845601
0	236.0	3	0	trqRTJB8XN1N1m58uG	300	250	3358	0.21801519053105345
0	95.0	3	0	DFF4V19RQqsNgMb4uSFK	950	90	3358	0.017149057919155563
0	62.0	3	0	trqRTvFRLpscFU	160	600	3358	0.08754430755916516
0	60.0	3	0	51F-l19YBqq4gsz4JKTI	336	280	3358	0.21364782991533252
0	63.0	3	0	lsxvGpuvjZqo1mKYUV	360	300	3358	0.8595053283057197
0	44.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	107.0	3	0	3rpJt580X9K4jsMWJKnWvp2	300	250	3358	0.500058693428554
0	95.0	3	0	eKFjTu1Jgqc7gspy	300	250	3358	0.2661827653001093
0	49.0	3	0	tA1cG190GQF81m5SaFpYqxMzmw	300	250	3358	0.515187592276682
0	60.0	3	0	k1xjTv1cQoq81m58uG	336	280	3358	0.7378093107892917
0	45.0	3	0	eKFjTu1Jgqc7gspy	728	90	3358	0.2698516733208337
0	67.0	3	0	UNKNOWN_SITE	728	90	3358	0.9674903513631161
0	100.0	3	0	trqRTJz7OykI1m58uG	728	90	3358	0.5084605513630416
0	124.0	3	0	trqRTvBRg91mFspx5SqfNFTRm7	728	90	3358	0.5208600537053683
0	120.0	3	0	trqRTummPvas1m58uG	300	250	3358	0.25567073516128475
0	117.0	3	0	trqRTvFoMNmIFY5SaMpENpn	336	280	3358	0.1943459291904769
0	88.0	3	0	trqRTJnrO9581m58uG	300	250	3358	0.4589980062575449
0	67.0	3	0	trqRTuNYjq9m1m58uG	950	90	3358	0.3588428650635574
0	69.0	3	0	DFpETuFygZl7gspy	250	250	3358	0.5109659953499861
0	234.0	3	0	trqRTvpogNlyDok4JKTI	300	250	3358	0.9984085811122227
0	76.0	3	0	trqRTJn7O95I1mKYUV	728	90	3358	0.4672334694201955
0	27.0	3	0	tKFJeun0BouoXOl4JKTI	200	200	3358	0.5747053427461155
0	76.0	3	0	trqRTJz7P9T4wTKbuKz	336	280	3358	0.3468482504476491
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	63.0	3	0	DFpETud0OenWkqK4wJB	728	90	3358	0.5167619667523282
0	175.0	3	0	trqRTvqEQxscFsf4JKn	300	250	3358	0.5489060688203989
0	78.0	3	0	DFpETuxoGQdcFNKbuKz	336	280	3358	0.029540343804415232
0	20.0	3	0	trqRTuToMTNUjM9r5rMi	950	90	3358	0.24671087001878814
0	81.0	3	0	trqRTupUBqsvFm5Y5SqW	336	280	3358	0.47215795785601217
0	60.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	151.0	3	0	trqRTuTWGouf1m58uG	336	280	3358	0.4713494479099422
0	60.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	103.0	3	0	DFF4V19RQqsNgMb4uSFK	950	90	3358	0.017149057919155563
0	95.0	3	0	DSmreF9aBTN7gqKbuKz	950	90	3358	0.07595955256759378
0	74.0	3	0	6OkxTuuxOeBs1m58uG	300	250	3358	0.3466021969462417
0	128.0	3	0	lD1Fl59cdNFvFhqrwMpKcuuZmZciYd56	200	200	3358	0.6080116393731491
0	45.0	3	0	kK9STus0MTN7XqKfadpEN0	300	250	3358	0.5180637663725904
0	93.0	3	0	DFpETuFygZl7gspy	120	600	3358	0.22415123896589087
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	160.0	3	0	lsxvGpuvjZqo1mKYUV	950	90	3358	0.8571875032469242
0	119.0	3	0	DFpETJn8Penx1m54	728	90	3358	0.4641733552351561
0	12.0	3	0	DFpETuxoGQdcFNKbuKz	336	280	3358	0.029540343804415232
0	69.0	3	0	trqRTup0gQl7gspy	300	250	3358	0.19526841479632995
0	107.0	3	0	trqRTuFJM9SvFoB4JKTI	160	600	3358	0.1879732156867464
0	49.0	3	0	3Kn-txnYMT27gspy	728	90	3358	0.5225467918371764
0	241.0	3	0	trqRTvdNXqT7Xhq_5Spr-P	300	250	3358	0.6542572724104213
0	68.0	3	0	DFpETvqEQxscFsf4JKn	728	90	3358	0.5982583630792406
0	30.0	3	0	tKFXe19-gINEJ9KbuKz	160	600	3358	0.22389386895113247
0	248.0	3	0	trqRTuLIOeC81m58uG	728	90	3358	0.5213379931061163
0	5.0	3	0	DFpETud0OenWkqK8vSc	300	250	3358	0.5176166047754516
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	192.0	3	0	trqRTJnIMTKI1m58uG	950	90	3358	0.7837781859367543
0	75.0	3	0	trqRTudJMNSvFsC4JKTI	336	280	3358	0.37630337520856827
0	155.0	3	0	trqRTvLrOyc7gspy	336	280	3358	0.47236819238408057
0	71.0	3	0	3r1gleFyMuscFsf	300	250	3358	0.4388976599460193
0	45.0	3	0	trqRTuSJGZNUgMKm5SqfNX	300	250	3358	0.5149349556146734
0	68.0	3	0	DFpETvqEQxscFsf4JKn	728	90	3358	0.5982583630792406
0	146.0	3	0	trqRTuuxGq9vJmxYUdpENpn	728	90	3358	0.5219076973312032
0	60.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	72.0	3	0	DSK0QxdNBqsv1m58uG	300	250	3358	0.5180645745370537
0	84.0	3	0	trqRTJd-j5scFsf	300	250	3358	0.2918656490213465
0	111.0	3	0	Dr1NTvdNQqsbXOB4JKTI	300	250	3358	0.4825393976897465
0	95.0	3	0	trqRTJkrBoq7JsNr5SqfNX	336	280	3358	0.16035457570828762
0	174.0	3	0	trqRTJB8XN1N1m58uG	950	90	3358	0.1678045288738394
0	144.0	3	0	trqRTu1uMIMo1m58uG	300	250	3358	0.5177469961189578
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	20.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	157.0	3	0	trqRTuMvjTN7X9KbuKz	160	600	3358	0.13962835290564857
0	96.0	3	0	DFpETvqEQxscFsf4JKn	728	90	3358	0.5982583630792406
0	78.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	208.0	3	0	trqRTJubX5scFsf	300	250	3358	0.738826158628065
0	210.0	3	0	DFF4V19RQqsNgMb4uSFK	950	90	3358	0.017149057919155563
0	153.0	3	0	trqRTuqEM958DqKbuKz	950	90	3358	0.4322404701110301
0	79.0	3	0	UNKNOWN_SITE	300	250	3358	0.9668969640322471
0	60.0	3	0	trqRTuNoGTlyDok4JKTI	950	90	3358	0.025053917611971337
0	117.0	3	0	trqRTvFoMNmIFY5SaMpENpn	336	280	3358	0.1943459291904769
0	14.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	119.0	3	0	trqRTJz7P9T4wTKbuKz	336	280	3358	0.3468482504476491
0	76.0	3	0	trqRTv1EXQuYgMKE5SqW	728	90	3358	0.5118073986665431
0	71.0	3	0	trqRTu1YP5scFsf	950	90	3358	0.015497086791200081
0	99.0	3	0	trqRTuN-XIuc1mKYUV	728	90	3358	0.4389238580752524
0	139.0	3	0	eS9jl55xj5smwMdxJFM6qxMzmw	300	250	3358	0.45568842566158196
0	222.0	3	0	trqRTvMEB9T71m58uG	300	250	3358	0.7523262245994187
